brand,title,image,rating,price,description
Asus,ASUS Vivobook Go 15 (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ522WS...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/u/p/-original-imagpxgrxrqsmdqz.jpeg?q=70,4.2,"38,990",AMD Ryzen 5 Quad Core Processor. 8 GB LPDDR5 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS TUF Gaming F15 Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/computer/l/7/m/-original-imagetj2awbvdju6.jpeg?q=70,4.6,"73,990",Intel Core i5 Processor (12th Gen). 16 GB DDR4 RAM. Windows 11 Home Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS Vivobook Go 15 OLED (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/w/d/-original-imagpxgqz93j3fgy.jpeg?q=70,4.5,"45,990",AMD Ryzen 5 Quad Core Processor. 8 GB LPDDR5 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS Vivobook Go 15 (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ521WS...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/h/s/-original-imagpxgqj6x2zkhe.jpeg?q=70,4.2,"38,990",AMD Ryzen 5 Quad Core Processor. 8 GB LPDDR5 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS Vivobook S14 OLED Intel EVO H-Series Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home)...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/h/z/-original-imagqdrxngpdcjzh.jpeg?q=70,4.4,"67,990",Intel Core i5 Processor (12th Gen). 16 GB DDR4 RAM. 64 bit Windows 11 Operating System. 512 GB SSD. 35.56 cm (14 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS ROG Strix G15 Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/k/x/-original-imagtvq8w2nsamdh.jpeg?q=70,4.3,"84,990",AMD Ryzen 7 Octa Core Processor. 16 GB DDR5 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS Vivobook S 15 OLED (2023) Intel EVO H-Series Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/m/w/-original-imagpxgqsky3hm8t.jpeg?q=70,4.3,"82,990",Intel Core i5 Processor (13th Gen). 16 GB LPDDR5 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS Vivobook AMD R5 5600H Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB512WS Lapt...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/n/q/vivobook-16x-m1603qa-laptop-asus-original-imagjy3g4gvfrg5h.jpeg?q=70,4.4,"50,990",AMD Ryzen 5 Hexa Core Processor. 16 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 40.64 cm (16 inch) Display. 1 year Warranty.
Asus,ASUS TUF Gaming F15 - AI Powered Gaming Core i5 11th Gen 11260H - (16 GB/512 GB SSD/Windows 11 Home/4 ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/y/z/-original-imagtucnqsqpbvk6.jpeg?q=70,4.3,"57,990",Intel Core i5 Processor (11th Gen). 16 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Carry-in Warranty.
Asus,ASUS Vivobook 15 Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1502QA-EJ741WS Thin an...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/o/s/-original-imagtvq875zegz7z.jpeg?q=70,4.2,"49,990",AMD Ryzen 7 Octa Core Processor. 16 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS Vivobook Go 14 (2023) Intel Core i3 12th Gen N305 - (8 GB/512 GB SSD/Windows 11 Home) E1404GA-NK3...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/v/0/-original-imagpxgqcpg9znth.jpeg?q=70,4,"34,990",Intel Core i3 Processor (12th Gen). 8 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 35.56 cm (14 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS TUF Gaming F17 - AI Powered Gaming Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 G...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/w/b/-original-imagtzvhxxuhzr4g.jpeg?q=70,4.3,"54,990",Intel Core i5 Processor (11th Gen). 8 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 43.94 cm (17.3 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS TUF Gaming F15 - AI Powered Gaming Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 G...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/w/b/-original-imagtzvhxxuhzr4g.jpeg?q=70,4.5,"53,990",Intel Core i5 Processor (11th Gen). 8 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite Warranty.
Asus,"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windo...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/v/-original-imagpeaghmeee2wy.jpeg?q=70,4.3,"68,990",Intel Core i5 Processor (12th Gen). 16 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 40.64 cm (16 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS Vivobook S 14 Intel EVO H-Series Core i5 12th Gen 12500H - (8 GB/512 GB SSD/Windows 11 Home) S340...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/3/5/-original-imagqdrxqdrxsyty.jpeg?q=70,4.4,"56,990",Intel Core i5 Processor (12th Gen). 8 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 35.56 cm (14 Inch) Display. 1 Year Onsite Warranty.
Asus,"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windo...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/-original-imagsz6yn8qzwvsn.jpeg?q=70,4.4,"66,990",Intel Core i5 Processor (12th Gen). 16 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 40.64 cm (16 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS Zenbook 14X OLED Ryzen 7 Octa Core 5800HS - (16 GB/1 TB SSD/Windows 11 Home) UM5401QA-KM751WS Thi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/s/u/-original-imagqdrxypn25zdt.jpeg?q=70,4.4,"71,990",AMD Ryzen 7 Octa Core Processor. 16 GB LPDDR4X RAM. Windows 11 Operating System. 1 TB SSD. 35.56 cm (14 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS Zenbook 14 Flip OLED Intel H-Series Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home) ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/m/f/-original-imagtucmuhjq4yep.jpeg?q=70,4.7,"89,990",Intel Core i7 Processor (12th Gen). 16 GB LPDDR5 RAM. Windows 11 Operating System. 512 GB SSD. 35.56 cm (14 inch) Touchscreen Display. 1 Year Onsite Warranty.
Asus,ASUS Vivobook S 14 Flip (2022) Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/6/p/-original-imagqdubhwatqz9t.jpeg?q=70,4.5,"52,990",AMD Ryzen 5 Hexa Core Processor. 8 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 35.56 cm (14 inch) Touchscreen Display. 1 Year Onsite Warranty.
Asus,ASUS Vivobook Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ325WS Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/v/k/x1504za-nj325ws-thin-and-light-laptop-asus-original-imagsyypnweh7zzy.jpeg?q=70,4.4,"36,990",Intel Core i3 Processor (12th Gen). 8 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. Microsoft Office Home & Student 2021. 1 Year Onsite Warranty.
Asus,ASUS Vivobook Go 15 OLED (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/2/b/-original-imagpxgrex4fdfcp.jpeg?q=70,4.5,"45,990",AMD Ryzen 5 Quad Core Processor. 8 GB LPDDR5 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS TUF Gaming F15 with 90Whr Battery with 90WHr Battery Intel H-Series Core i5 11th Gen 11400H - (16...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/w/b/-original-imagtzvhxxuhzr4g.jpeg?q=70,5,"65,990",Intel Core i5 Processor (11th Gen). 16 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS Zenbook 14 Flip OLED Intel H-Series Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/z/r/-original-imaggskgx4ze73fn.jpeg?q=70,4.4,"79,990",Intel Core i5 Processor (12th Gen). 16 GB LPDDR5 RAM. Windows 11 Operating System. 512 GB SSD. 35.56 cm (14 Inch) Touchscreen Display. 1 Year Onsite Warranty.
Asus,ASUS ROG Flow X13 (2022) Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,https://rukminim2.flixcart.com/image/312/312/koad9jk0/computer/g/m/j/na-gaming-laptop-asus-original-imag2s5nf2wgh4hz.jpeg?q=70,4.9,"95,990",AMD Ryzen 9 Octa Core Processor. 16 GB LPDDR5 RAM. Windows 11 Operating System. 1 TB SSD. 34.04 cm (13.4 Inch) Touchscreen Display. Microsoft Office Home & Student. 1 Year Onsite Warranty.
Asus,ASUS Vivobook Go 15 OLED (2023) Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/w/d/-original-imagpxgqz93j3fgy.jpeg?q=70,4.3,"50,990",AMD Ryzen 5 Quad Core Processor. 16 GB LPDDR5 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite Warranty.
Asus,ASUS Vivobook S 14 Flip Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ740WS...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/6/p/-original-imagqdubhwatqz9t.jpeg?q=70,4.4,"64,990",AMD Ryzen 7 Octa Core Processor. 16 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 35.56 cm (14 Inch) Touchscreen Display. 1 Year Onsite Warranty.
Lenovo,Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/u/x/15amn7-thin-and-light-laptop-lenovo-original-imagz3rwynfugcnz.jpeg?q=70,3.8,"32,990",AMD Ryzen 3 Quad Core Processor. 8 GB LPDDR5 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 inch) Display. 1 Year Onsite warranty.
Lenovo,Lenovo Ideapad Slim 3i Intel Core i5 11th Gen 1135G7 - (8 GB/256 GB SSD/Windows 10 Home) 15ITL6/ 15ITL...,https://rukminim2.flixcart.com/image/312/312/kp2y2kw0/computer/n/n/a/na-thin-and-light-laptop-lenovo-original-imag3dnyeycazpvf.jpeg?q=70,4.3,"43,990",Intel Core i5 Processor (11th Gen). 8 GB DDR4 RAM. 64 bit Windows 10 Operating System. 256 GB SSD. 39.62 cm (15.6 inch) Display. Microsoft Office Home and Student 2019. 2 Years Warranty.
Lenovo,Lenovo Ideapad Gaming 3 AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/z/l/-original-imagufyhuqh4xvdd.jpeg?q=70,4.3,"46,990",AMD Ryzen 5 Hexa Core Processor. 8 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite warranty.
Lenovo,Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/i/u/-original-imagpa5fbvqzk2xn.jpeg?q=70,4.2,"34,990",Intel Core i3 Processor (11th Gen). 8 GB DDR4 RAM. 64 bit Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. Office Home and Student 2021. 2 Year warranty.
Lenovo,Lenovo IdeaPad 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/f/p/-original-imags5e9dgcegjfq.jpeg?q=70,4.3,"65,990",Intel Core i5 Processor (12th Gen). 16 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1Year Onsite warranty.
Lenovo,Lenovo Yoga Slim 6 Intel Evo Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 11 Home) 14IAP8 Thin a...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/p/4/-original-imagtzfgwutmyqwy.jpeg?q=70,4.4,"59,990",Intel Core i5 Processor (12th Gen). 16 GB LPDDR5 RAM. Windows 11 Operating System. 512 GB SSD. 35.56 cm (14 inch) Display. 1 Year Carry-in Warranty.
Lenovo,Lenovo V15 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/DOS) V15 G2 ALC Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/g/k/v15-g2-alc-thin-and-light-laptop-lenovo-original-imagq9kbmghqupaa.jpeg?q=70,3.7,"34,990",AMD Ryzen 5 Hexa Core Processor. 8 GB DDR4 RAM. DOS Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite Warranty.
Lenovo,Lenovo V15 Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/DOS) V15 G4 Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/e/e/v15-g4-thin-and-light-laptop-lenovo-original-imagq57gqharggna.jpeg?q=70,3.4,"30,990",AMD Ryzen 3 Quad Core Processor. 8 GB LPDDR5 RAM. DOS Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite Warranty.
Lenovo,Lenovo Athlon Dual Core 3050U - (4 GB/256 GB SSD/Windows 10 Home) E41-55 Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/w/y/-original-imagmuhrzbmzwnee.jpeg?q=70,3.9,"21,990",AMD Athlon Dual Core Processor. 4 GB DDR4 RAM. Windows 10 Operating System. 256 GB SSD. 35.56 cm (14 Inch) Display. 1 Year Onsite Warranty.
Lenovo,Lenovo IdeaPad 3 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Lig...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/o/t/-original-imaguyhz7cyftguh.jpeg?q=70,4.2,"55,998",Intel Core i5 Processor (12th Gen). 16 GB DDR4 RAM. 64 bit Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 2 Year warranty.
Lenovo,Lenovo Athlon Dual Core 3050U - (4 GB/256 GB SSD/DOS) E41-55 Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/w/y/-original-imagmuhrzbmzwnee.jpeg?q=70,3.7,"18,990",AMD Athlon Dual Core Processor. 4 GB DDR4 RAM. DOS Operating System. 256 GB SSD. 35.56 cm (14 Inch) Display. 1 Year Onsite Warranty.
Lenovo,Lenovo Ideapad Gaming 3 AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/r/d/-original-imagufyhn6mrrmrj.jpeg?q=70,4.3,"58,990",AMD Ryzen 5 Hexa Core Processor. 8 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. 1 Year Onsite Warranty + 1 Year Premium Care + 1 Year ADP.
Lenovo,Lenovo Celeron Dual Core - (4 GB/256 GB HDD/256 GB SSD/DOS) 82C3A00DIH Laptop,https://rukminim2.flixcart.com/image/312/312/l3929ow0/computer/d/n/c/82c3a008ih-laptop-lenovo-original-imageexr8yzmydfd.jpeg?q=70,3.8,"19,990",Intel Celeron Dual Core Processor. 4 GB LPDDR4 RAM. DOS Operating System. 256 GB HDD|256 GB SSD. 39.62 cm (15.6 inch) Display. 1 Years Warranty.
Lenovo,Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 6600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/v/2/-original-imagufyhznq26vpn.jpeg?q=70,4.4,"62,990",AMD Ryzen 5 Hexa Core Processor. 16 GB DDR5 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 inch) Display. Microsoft Office Home & Student 2021. 1 Year Onsite Warranty.
Lenovo,Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/m/c/-original-imagtvudctd8grxy.jpeg?q=70,4,"64,990",Intel Core i5 Processor (12th Gen). 16 GB DDR5 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 inch) Display. 1 Year Onsite Warranty.
Lenovo,Lenovo LOQ Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/q/i/-original-imagtvudqkkuvhsh.jpeg?q=70,4.5,"96,990",Intel Core i7 Processor (13th Gen). 16 GB DDR5 RAM. Windows 11 Operating System. 512 GB SSD. 39.62 cm (15.6 Inch) Display. Microsoft Office Home & Student 2021. 1 Year Onsite Warranty.
Lenovo,Lenovo Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82TW0019IH Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/j/p/s14-laptop-lenovo-original-imagq4fyrygyb3gh.jpeg?q=70,5,"45,990",Intel Core i5 Processor (12th Gen). 8 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 35.56 cm (14 inch) Display. 3 YEARS.
Lenovo,Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/q/i/-original-imagu3kmp33qgvrs.jpeg?q=70,4.5,"71,990",Intel Core i5 Processor (13th Gen). 16 GB LPDDR5 RAM. Windows 11 Operating System. 512 GB SSD. 40.64 cm (16 Inch) Display. Microsoft Office Home & Student 2021. 1 Yr Onsite Warranty + 1 Yr Premium Care.
Lenovo,Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11320H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/i/r/-original-imagufyh4xjkgnqq.jpeg?q=70,4.1,"49,990",Intel Core i5 Processor (11th Gen). 8 GB DDR4 RAM. Windows 11 Operating System. 512 GB SSD. 100.63 cm (39.62 cm) Display. NA. 1 Year Onsite Warranty.
Lenovo,Lenovo IdeaPad Slim 3 Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) 15IGL05 Thin a...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/m/2/15igl05-thin-and-light-laptop-lenovo-original-imagsf3ydxfwcuzz.jpeg?q=70,3.5,"28,900",Intel Celeron Dual Core Processor. 8 GB DDR4 RAM. 64 bit Windows 11 Operating System. 256 GB SSD. 39.62 cm (15.6 Inch) Display. 2 Years On-Site Warranty.
